PMID,Title,Source,PubDate
38306618,Injectable and Thermosensitive Hydrogel with Platelet-Rich Plasma for Enhanced Biotherapy of Skin Wound Healing.,Adv Healthc Mater,2024 May
38304916,Highly active probiotic hydrogels matrixed on bacterial EPS accelerate wound healing via maintaining stable skin microbiota and reducing inflammation.,Bioact Mater,2024 May
38299437,Dissolvable Immunomodulatory Microneedles for Treatment of Skin Wounds.,Adv Healthc Mater,2024 Jun
38298888,Cadherin-responsive hydrogel combined with dental pulp stem cells and fibroblast growth factor 21 promotes diabetic scald repair via regulating epithelial-mesenchymal transition and necroptosis.,Mater Today Bio,2024 Feb
38296937,Hydrogel dressings with intrinsic antibiofilm and antioxidative dual functionalities accelerate infected diabetic wound healing.,Nat Commun,2024 Feb 1
38296236,[Preparation of chitin/hyaluronic acid/collagen hydrogel loaded with mouse adipose-derived stem cells and its effects on wound healing of full-thickness skin defects in rats].,Zhonghua Shao Shang Yu Chuang Mian Xiu Fu Za Zhi,2024 Jan 20
38296235,[Properties of gelatin-polyethylene glycol hydrogel loaded with silver nanoparticle Chlorella and its effects on healing of infected full-thickness skin defect wounds in mice].,Zhonghua Shao Shang Yu Chuang Mian Xiu Fu Za Zhi,2024 Jan 20
38296139,"Gelatin/carboxymethyl chitosan/aloe juice hydrogels with skin-like endurance and quick recovery: Preparation, characterization, and properties.",Int J Biol Macromol,2024 Mar
38296135,"Mussel-inspired ""all-in-one"" sodium alginate/carboxymethyl chitosan hydrogel patch promotes healing of infected wound.",Int J Biol Macromol,2024 Mar
38292600,Single-Cell Analysis Reveals Cxcl14(+) Fibroblast Accumulation in Regenerating Diabetic Wounds Treated by Hydrogel-Delivering Carbon Monoxide.,ACS Cent Sci,2024 Jan 24
38290478,Tilapia-Derived Granular Hydrogel as a 3D Scaffold Promoting Rapid Wound Healing.,Biomacromolecules,2024 Feb 12
38288789,Anti-Inflammatory Peptide-Conjugated Silk Fibroin/Cryogel Hybrid Dual Fiber Scaffold with Hierarchical Structure Promotes Healing of Chronic Wounds.,Adv Mater,2024 Apr
38286650,MiR-17-5p-engineered sEVs Encapsulated in GelMA Hydrogel Facilitated Diabetic Wound Healing by Targeting PTEN and p21.,Adv Sci (Weinh),2024 Apr
38286563,Cellulose nanofibers embedded chitosan/tannin hydrogel with high antibacterial activity and hemostatic ability for drug-resistant bacterial infected wound healing.,Carbohydr Polym,2024 Apr 1
38286553,"Towards promoting wound healing: A near-infrared light-triggered persistently antibacterial, synergistically hemostatic nanoarchitecture-integrated chitosan hydrogel.",Carbohydr Polym,2024 Apr 1
38286381,Research on triamcinolone-loaded thermosensitive chitosan hydrogels for preventing esophageal stricture induced by endoscopic submucosal dissection.,Int J Biol Macromol,2024 Mar
38285989,Enhanced Diabetic Rat Wound Healing by Platelet-Rich Plasma Adhesion Zwitterionic Hydrogel.,Ann Plast Surg,2024 Jan 1
38284157,Immunomodulatory hydrogels for skin wound healing: cellular targets and design strategy.,J Mater Chem B,2024 Mar 6
38281530,Multifunctional self-healing peptide hydrogel for wound healing.,Int J Biol Macromol,2024 Mar
38281529,Bioinspired adhesive hydrogel based on serotonin-modified gelatin and oxidized hyaluronic acid for rapid hemostasis and wound healing.,Int J Biol Macromol,2024 Mar
38281321,Laminin mimetic angiogenic and collagen peptide hydrogel for enhance dermal wound healing.,Biomater Adv,2024 Apr
38281086,"Injectable-Hydrogel-Based Tissue Sealant for Hemostasis, Bacteria Inhibition, and Pro-Angiogenesis in Organ Bleeding Wounds and Therapeutic Outcome Monitoring Via NIR-II Optical Imaging.",Adv Healthc Mater,2024 May
38280702,A controlled light-induced gas-foaming porous hydrogel with adhesion property for infected wound healing.,Int J Biol Macromol,2024 Mar
38277902,"Hybrid gelatin-ascorbyl phosphate scaffolds accelerate diabetic wound healing via ROS scavenging, angiogenesis and collagen remodeling.",Biomater Adv,2024 Apr
38275859,The Development and Characterisation of a P(3HB-co-4HB)-Bioactive Glass-Graphene Hydrogel as a Potential Formulation for Biomedical and Therapeutical Translation.,Gels,2024 Jan 22
38275841,"In Situ Hydrogel Formulation for Advanced Wound Dressing: Influence of Co-Solvents and Functional Excipient on Tailored Alginate-Pectin-Chitosan Blend Gelation Kinetics, Adhesiveness, and Performance.",Gels,2023 Dec 20
38275123,Omentum Extracellular Matrix-Silk Fibroin Hydroscaffold Promotes Wound Healing through Vascularization and Tissue Remodeling in the Diabetic Rat Model.,ACS Biomater Sci Eng,2024 Feb 12
38275087,Multifunctional Wound Curation Dressing Material FemuFrost─An Antioxidant-Loaded Nanoemulsion Frosted Patch of Poly(vinyl alcohol) and Hyaluronic Acid.,ACS Appl Bio Mater,2024 Feb 19
38272431,Bilirubin/morin self-assembled nanoparticle-engulfed collagen/polyvinyl alcohol hydrogel accelerates chronic diabetic wound healing by modulating inflammation and ameliorating oxidative stress.,Int J Biol Macromol,2024 Mar
38272418,Electrospinning/3D printing drug-loaded antibacterial polycaprolactone nanofiber/sodium alginate-gelatin hydrogel bilayer scaffold for skin wound repair.,Int J Biol Macromol,2024 Aug
38272410,Engineered keratin/bFGF hydrogel to promote diabetic wound healing in rats.,Int J Biol Macromol,2024 Mar
38270241,Hydrogel foam dressings with angiogenic and immunomodulatory factors from mesenchymal stem cells.,J Biomed Mater Res A,2024 Sep
38268973,The Development of an Advanced Model for Multilayer Human Skin Reconstruction In Vivo.,Bio Protoc,2024 Jan 20
38266851,Ganoderma lucidum polysaccharide hydrogel accelerates diabetic wound healing by regulating macrophage polarization.,Int J Biol Macromol,2024 Mar
38266849,Promising cellulose-based functional gels for advanced biomedical applications: A review.,Int J Biol Macromol,2024 Mar
38265971,Dehydration-Toughing Dual-Solvent Gels with Viscoelastic Transition for Infectious Wound Treatment.,Adv Healthc Mater,2024 Jun
38261910,A bioactive composite hydrogel dressing that promotes healing of both acute and chronic diabetic skin wounds.,Bioact Mater,2024 Apr
38254694,Development of a Novel Covalently Bonded Conjugate of Caprylic Acid Tripeptide (Isoleucine-Leucine-Aspartic Acid) for Wound-Compatible and Injectable Hydrogel to Accelerate Healing.,Biomolecules,2024 Jan 11
38253524,Hemostatic Tranexamic Acid-Induced Fast Gelation and Mechanical Reinforcement of Polydimethylacrylamide/Carboxymethyl Chitosan Hydrogel for Hemostasis and Wound Healing.,Biomacromolecules,2024 Feb 12
38253143,"Gelatin-based dynamic response antioxidant, anti-inflammatory multifunctional hydrogel for enhanced diabetic wound repair.",Int J Biol Macromol,2024 Mar
38247781,Impact of the Preparation Method on the Formulation Properties of Allantoin Hydrogels: Evaluation Using Semi-Solid Control Diagram (SSCD) Principles.,Gels,2024 Jan 12
38247768,Novel Therapeutic Hybrid Systems Using Hydrogels and Nanotechnology: A Focus on Nanoemulgels for the Treatment of Skin Diseases.,Gels,2024 Jan 6
38247348,"Multifunctional On-Demand Removability Hydrogel Dressing Based on in Situ Formed AgNPs, Silk Microfibers and Hydrazide Hyaluronic Acid for Burn Wound Healing.",Adv Healthc Mater,2024 Mar
38247194,Relieving Macrophage Dysfunction by Inhibiting SREBP2 Activity: A Hypoxic Mesenchymal Stem Cells-Derived Exosomes Loaded Multifunctional Hydrogel for Accelerated Diabetic Wound Healing.,Small,2024 Jun
38246452,Development of a highly porous bioscaffold by the combination of bubble entrapping and freezing-thawing techniques to fabricate hyaluronic acid/gelatin tri-layer wound dressing.,Int J Biol Macromol,2024 Mar
38245537,Connective tissue inspired elastomer-based hydrogel for artificial skin via radiation-indued penetrating polymerization.,Nat Commun,2024 Jan 20
38244736,"A multifunctional composite nanoparticle with antibacterial activities, anti-inflammatory, and angiogenesis for diabetic wound healing.",Int J Biol Macromol,2024 Mar
38242386,Doping proanthocyanidins into gel/zirconium hybrid hydrogel to reshape the microenvironment of diabetic wounds for healing acceleration.,Int J Biol Macromol,2024 Mar
38242071,"Multifunctional chitosan-based hydrogel wound dressing loaded with Acanthopanax senticosus and Osmundastrum cinnamomeum: Preparation, characterization and coagulation mechanism.",J Mech Behav Biomed Mater,2024 Mar
38240342,Wound microenvironment regulatory poly(L-glutamic acid) composite hydrogels containing metal ion-coordinated nanoparticles for effective hemostasis and wound healing.,Biomater Sci,2024 Feb 27
38237945,Sprayable Zwitterionic Antibacterial Hydrogel With High Mechanical Resilience and Robust Adhesion for Joint Wound Treatment.,Macromol Rapid Commun,2024 Apr
38235663,Nanoapatite-Loaded κ-Carrageenan/Poly(vinyl alcohol)-Based Injectable Cryogel for Hemostasis and Wound Healing.,Biomacromolecules,2024 Feb 12
38234872,Injectable hydrogels doped with PDA nanoparticles for photothermal bacterial inhibition and rapid wound healing in vitro.,RSC Adv,2024 Jan 10
38228200,Tuning thermoresponsive properties of carboxymethyl cellulose (CMC)-agarose composite bioinks to fabricate complex 3D constructs for regenerative medicine.,Int J Biol Macromol,2024 Mar
38227989,Co-release of nitric oxide and L-arginine from poly (β-amino ester)-based adhesive reprogram macrophages for accelerated wound healing and angiogenesis in vitro and in vivo.,Biomater Adv,2024 Apr
38227490,Hydrogel-Functionalized Bandages with Janus Wettability for Efficient Unidirectional Drug Delivery and Wound Care.,ACS Nano,2024 Jan 30
38225741,Cocktail Cell-Reprogrammed Hydrogel Microspheres Achieving Scarless Hair Follicle Regeneration.,Adv Sci (Weinh),2024 Mar
38223881,A TA/Cu(2+) Nanoparticle Enhanced Carboxymethyl Chitosan-Based Hydrogel Dressing with Antioxidant Properties and Promoting Wound Healing.,Int J Nanomedicine,2024
38223459,"Advanced function, design and application of skin substitutes for skin regeneration.",Mater Today Bio,2024 Feb
38219934,Development of carrageenan-immobilized lytic coliphage vB_Eco2571-YU1 hydrogel for topical delivery of bacteriophages in wound dressing applications.,Int J Biol Macromol,2024 Feb
38218581,Hierarchical double-layer microneedles accomplish multicenter skin regeneration in diabetic full-thickness wounds.,J Adv Res,2024 Jan 11
38218300,Multifunctional hydrogel bioscaffolds based on polysaccharide to promote wound healing: A review.,Int J Biol Macromol,2024 Feb
38217256,"Nanosponge hydrogel of octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl) propanoate of Alcaligenes faecalis.",Appl Microbiol Biotechnol,2024 Dec
38216121,Using halofuginone-silver thermosensitive nanohydrogels with antibacterial and anti-inflammatory properties for healing wounds infected with Staphylococcus aureus.,Life Sci,2024 Feb 15
38216019,A hydrogen-bonded curdlan-chitosan/polyvinyl alcohol edible dual functional hydrogel bandage against MRSA promotes wound healing.,Int J Biol Macromol,2024 Feb
38199189,Glucose oxidase and ruthenium nanorods-embedded self-healing polyvinyl alcohol/polyethylene imine hydrogel for simultaneous photothermal/photodynamic/starvation therapy and skin reconstruction.,Colloids Surf B Biointerfaces,2024 Feb
38198289,Smart Nanofibrous Hydrogel Wound Dressings for Dynamic Infection Diagnosis and Control: Soft but Functionally Rigid.,ACS Appl Bio Mater,2024 Feb 19
38198288,Antimicrobial polyacrylic acid/tannic acid hydrogel wound dressing facilitating full-thickness skin healing.,J Biomater Sci Polym Ed,2024 Apr
38191113,Drug-free and multifunctional sodium bicarbonate/hyaluronic acid hybrid dressing for synergistic healing of infected wounds.,Int J Biol Macromol,2024 Feb
38188643,The transformation of multifunctional bio-patch to hydrogel on skin wounds for efficient scarless wound healing.,Mater Today Bio,2024 Feb
38185308,"Phosvitin-based hydrogels prepared in AmimCl under magnetic field treatment: Structural characteristics, biological functions, and application in skin wound healing.",Int J Biol Macromol,2024 Feb
38184052,Fabrication of antimicrobial cationic hydrogels driven by physically and chemically crosslinking for wound healing.,Int J Biol Macromol,2024 Feb
38183872,Hesperidin-loaded cubogel as a novel therapeutic armamentarium for full-thickness wound healing.,Colloids Surf B Biointerfaces,2024 Feb
38183285,"Green Starch-Based Hydrogels with Excellent Injectability, Self-Healing, Adhesion, Photothermal Effect, and Antibacterial Activity for Promoting Wound Healing.",ACS Appl Mater Interfaces,2024 Jan 17
38179665,A sustainable and self-healable silk fibroin nanocomposite with antibacterial and drug eluting properties for 3D printed wound dressings.,J Mater Chem B,2024 Jan 17
38179129,Augmented wound healing potential of photosensitive GelMA hydrogel incorporating antimicrobial peptides and MXene nanoparticles.,Front Bioeng Biotechnol,2023
38176509,A dihydromyricetin-loaded phellinus igniarius polysaccharide/l-arginine modified chitosan-based hydrogel for promoting wound recovery in diabetic mice via JNK and TGF-β/Smad signaling pathway.,Int J Biol Macromol,2024 Feb
38176505,NIR-triggered bacterial cellulose-based wound dressings for multiple synergistic therapy of infected wound.,Int J Biol Macromol,2024 Feb
38176495,Curcumin-loaded chitosan-based hydrogels accelerating S. aureus-infected wound healing.,Int J Biol Macromol,2024 Feb
38173767,ROS-responsive hydrogels with spatiotemporally sequential delivery of antibacterial and anti-inflammatory drugs for the repair of MRSA-infected wounds.,Regen Biomater,2024
38171686,"Recent advances of chitosan as a hemostatic material: Hemostatic mechanism, material design and prospective application.",Carbohydr Polym,2024 Mar 1
38171654,"Multi-crosslinked hydrogel built with hyaluronic acid-tyramine, thiolated glycol chitosan and copper-doped bioglass nanoparticles for expediting wound healing.",Carbohydr Polym,2024 Mar 1
38171508,Hydrogel loaded with exosomes from Wharton's Jelly-derived mesenchymal stem cells enhances wound healing in mice.,Zhejiang Da Xue Xue Bao Yi Xue Ban,2023 Dec 10
38171171,An antibacterial and anti-oxidant hydrogel containing hyperbranched poly-l-lysine and tea polyphenols accelerates healing of infected wound.,Biomater Adv,2024 Feb
38169658,Copper incorporated biomaterial-based technologies for multifunctional wound repair.,Theranostics,2024
38169465,Bionic artificial skin with a fully implantable wireless tactile sensory system for wound healing and restoring skin tactile function.,Nat Commun,2024 Jan 2
38163498,Tissue adhesives based on chitosan for skin wound healing: Where do we stand in this era? A review.,Int J Biol Macromol,2024 Feb
38161023,PDGF-AA loaded photo-crosslinked chitosan-based hydrogel for promoting wound healing.,Int J Biol Macromol,2024 Feb
38159494,A versatile LTF-GO/gel hydrogel with antibacterial and antioxidative attributes for skin wound healing.,J Mech Behav Biomed Mater,2024 Feb
38156632,Pluronic F127-Lipoic Acid Adhesive Nanohydrogel Combining with Ce(3+)/Tannic Acid/Ulinastatin Nanoparticles for Promoting Wound Healing.,Biomacromolecules,2024 Feb 12
38155927,Corrigendum: The fabrication of a gellan gum-based hydrogel loaded with magnesium ions for the synergistic promotion of skin wound healing.,Front Bioeng Biotechnol,2023
38154708,Development and biological evaluation of smart powder bandage for wound healing and dressing applications.,Int J Biol Macromol,2024 Feb
38150353,Engineering Single-Component Antibacterial Anti-inflammatory Polyitaconate-Based Hydrogel for Promoting Methicillin-Resistant Staphylococcus aureus-Infected Wound Healing and Skin Regeneration.,ACS Nano,2024 Jan 9
38150008,Rapid Preparation of Highly Stretchable and Fast Self-Repairing Antibacterial Hydrogels for Promoting Hemostasis and Wound Healing.,ACS Appl Bio Mater,2024 Jan 15
38145691,ROS/pH dual responsive PRP-loaded multifunctional chitosan hydrogels with controlled release of growth factors for skin wound healing.,Int J Biol Macromol,2024 Feb
38143070,Guanidinylated bioactive chitosan-based injectable hydrogels with pro-angiogenic and mechanical properties for accelerated wound closure.,Int J Biol Macromol,2024 Feb
38141693,Enhancing wound healing and adhesion through dopamine-assisted gelatin-silica hybrid dressings.,Int J Biol Macromol,2024 Feb
38139953,Development of an In Situ Photo-Crosslinking Antimicrobial Collagen Hydrogel for the Treatment of Infected Wounds.,Polymers (Basel),2023 Dec 13
38139059,Chitosan-Based Hydrogels for Controlled Delivery of Asiaticoside-Rich Centella asiatica Extracts with Wound Healing Potential.,Int J Mol Sci,2023 Dec 7
38132551,Advanced Applications of Silk-Based Hydrogels for Tissue Engineering: A Short Review.,Biomimetics (Basel),2023 Dec 15
38131973,Wound Microenvironment Self-Adjusting Hydrogels with Thermo-Sensitivity for Promoting Diabetic Wound Healing.,Gels,2023 Dec 17
38131321,Study of EGCG composite hydrogel for the treatment of radiation-induced skin injuries.,J Appl Biomater Funct Mater,2023 Jan-Dec
38128842,Tetramethylpyrazine-loaded liposomes surrounded by hydrogel based on sodium alginate and chitosan as a multifunctional drug delivery System for treatment of atopic dermatitis.,Eur J Pharm Sci,2024 Feb 1
38112719,Flexible Accelerated-Wound-Healing Antibacterial Hydrogel-Nanofiber Scaffold for Intelligent Wearable Health Monitoring.,ACS Appl Mater Interfaces,2024 Feb 7
38109414,"A 4D Printed Adhesive, Thermo-Contractile, and Degradable Hydrogel for Diabetic Wound Healing.",Adv Healthc Mater,2024 Apr
38107900,Fabrication of an Adhesive Small Intestinal Submucosa Acellular Matrix Hydrogel for Accelerating Diabetic Wound Healing.,ACS Omega,2023 Dec 12
38103668,A photothermally antibacterial Au@Halloysite nanotubes/lignin composite hydrogel for promoting wound healing.,Int J Biol Macromol,2024 Feb
38101662,Sodium hyaluronate hydrogel for wound healing and human health monitoring based on deep eutectic solvent.,Int J Biol Macromol,2024 Feb
38096933,Gellan gum-dopamine mediated in situ synthesis of silver nanoparticles and development of nano/micro-composite injectable hydrogel with antimicrobial activity.,Int J Biol Macromol,2024 Feb
38094895,Development and evaluation of RADA-PDGF2 self-assembling peptide hydrogel for enhanced skin wound healing.,Front Pharmacol,2023
38089434,Multifunctional ADM hydrogel containing endothelial cell-exosomes for diabetic wound healing.,Mater Today Bio,2023 Dec
38086583,Autologous blood products: Leucocyte and Platelets Rich Fibrin (L-PRF) and Platelets Rich Plasma (PRP) gel to promote cutaneous ulcer healing - a systematic review.,BMJ Open,2023 Dec 12
38081484,"Next-generation self-adhesive dressings: Highly stretchable, antibacterial, and UV-shielding properties enabled by tannic acid-coated cellulose nanocrystals.",Int J Biol Macromol,2024 Feb
38076425,Application of photo-crosslinkable gelatin methacryloyl in wound healing.,Front Bioeng Biotechnol,2023
38076148,The emerging progress on wound dressings and their application in clinic wound management.,Heliyon,2023 Dec
38075491,In vitro and in vivo evaluation of alginate hydrogel-based wound dressing loaded with green chemistry cerium oxide nanoparticles.,Front Chem,2023
38075251,Natural self-healing injectable hydrogels loaded with exosomes and berberine for infected wound healing.,Mater Today Bio,2023 Dec
38075208,A novel portable in situ printer for hydrogel multi-structure molding and cell printing.,APL Bioeng,2023 Dec
38072116,Oxygenated Hydrogel Promotes Re-Epithelialization and Reduces Inflammation in a Perturbed Wound Model in Rat.,J Pharm Sci,2024 Apr
38071945,Chitosan-based multifunctional hydrogel with bio-adhesion and antioxidant properties for efficient wound hemostasis.,Colloids Surf B Biointerfaces,2024 Feb
38069620,Recent advances on 3D-bioprinted gelatin methacrylate hydrogels for tissue engineering in wound healing: A review of current applications and future prospects.,Int Wound J,2024 Apr
38065459,Polyphenol-sodium alginate supramolecular injectable hydrogel with antibacterial and anti-inflammatory capabilities for infected wound healing.,Int J Biol Macromol,2024 Feb
38063374,Multifunctional MXene-doped photothermal microneedles for drug-resistant bacteria-infected wound healing.,Biomater Sci,2024 Jan 30
38060436,Multi-Enzyme-Based Superabsorbent Hydrogel for Self-Enhanced NIR-II Photothermal-Catalytic Antibacterial Therapy.,Adv Healthc Mater,2024 May
38056111,Preparation and characterization of 3D bioprinted gelatin methacrylate hydrogel incorporated with curcumin loaded chitosan nanoparticles for in vivo wound healing application.,Biomater Adv,2024 Jan
38055076,"Head and neck cancer patients under radiotherapy undergoing skin application of hydrogel dressing or hyaluronic acid: results from a prospective, randomized study.",Support Care Cancer,2023 Dec 6
38054634,Injectable and Microporous Microgel-Fiber Granular Hydrogel Loaded with Bioglass and siRNA for Promoting Diabetic Wound Healing.,Small,2024 May
38048932,Recent progress in polysaccharide and polypeptide based modern moisture-retentive wound dressings.,Int J Biol Macromol,2024 Jan
38038266,In Vivo Wound Healing in Drosophila melanogaster and Mouse Models: Synergistic Effect of Bovine Serum Albumin and Graphene Quantum Dots.,ACS Appl Bio Mater,2023 Dec 18
38031512,Biofabrication of Cellulose-based Hydrogels for Advanced Wound Healing: A Special Emphasis on 3D Bioprinting.,Macromol Biosci,2024 May
38030938,In Vitro and In Vivo Evaluation of Metformin Hydrochloride Hydrogels Developed with Experimental Design in the Treatment of Burns.,AAPS PharmSciTech,2023 Nov 29
38029897,Multifunctional alginate/polydeoxyribonucleotide hydrogels for promoting diabetic wound healing.,Int J Biol Macromol,2024 Feb
38026853,Cu(II)@MXene based photothermal hydrogel with antioxidative and antibacterial properties for the infected wounds.,Front Bioeng Biotechnol,2023
38026535,ApoSEVs-Mediated Modulation of Versatile Target Cells Promotes Diabetic Wound Healing: Unveiling a Promising Strategy.,Int J Nanomedicine,2023
38023693,Mesenchymal stem cells paracrine proteins from three-dimensional dynamic culture system promoted wound healing in third-degree burn models.,Bioeng Transl Med,2023 Nov
38017428,Extracellular vesicle-derived silk fibroin nanoparticles loaded with MFGE8 accelerate skin ulcer healing by targeting the vascular endothelial cells.,J Nanobiotechnology,2023 Nov 29
38015531,The application of nano-hydrogels and hydrogels in wound dressings.,Cell Mol Biol (Noisy-le-grand),2023 Nov 15
38011349,Polyelectrolyte Complex Hydrogels from Controlled Kneading and Annealing-Induced Tightly Wound and Highly Entangled Natural Polysaccharides.,Adv Healthc Mater,2024 Mar
38009036,A novel hydrogel-based moisturizing cream composed of hyaluronic acid for patients with xerosis: An intraindividual comparative analysis.,Skin Res Technol,2023 Nov
38007021,Exploring the potential of polysaccharide-based hybrid hydrogel systems for their biomedical and therapeutic applications: A review.,Int J Biol Macromol,2024 Jan
38006784,Antifibrotic properties of hyaluronic acid crosslinked polyisocyanide hydrogels.,Biomater Adv,2024 Jan
38005058,Applications of Silk Fibroin in Human and Veterinary Medicine.,Materials (Basel),2023 Nov 11
38000588,Facile strategy for gelatin-based hydrogel with multifunctionalities to remodel wound microenvironment and accelerate healing of acute and diabetic wounds.,Int J Biol Macromol,2024 Jan
37992934,A hyaluronic acid / chitosan composite functionalized hydrogel based on enzyme-catalyzed and Schiff base reaction for promoting wound healing.,Int J Biol Macromol,2024 Jan
37992675,Seconds Timescale Synthesis of Highly Stretchable Antibacterial Hydrogel for Skin Wound Closure and Epidermal Strain Sensor.,Adv Healthc Mater,2024 Mar
37990627,"Antibacterial, antioxidant and injectable hydrogels constructed using CuS and curcumin co-loaded micelles for NIR-enhanced infected wound healing.",J Mater Chem B,2023 Dec 6
37985115,"A highly stretchable, adhesive, and antibacterial hydrogel with chitosan and tobramycin as dynamic cross-linkers for treating the infected diabetic wound.",Carbohydr Polym,2024 Jan 15
37981675,Ag nanocomposite hydrogels with immune and regenerative microenvironment regulation promote scarless healing of infected wounds.,J Nanobiotechnology,2023 Nov 19
37979287,An injectable nanocomposite hydrogel prevents postoperative tumor recurrence and wound infection via synergistic photothermal-chemo-therapy.,J Colloid Interface Sci,2024 Feb
37976446,Advances in Transdermal Delivery of Antimicrobial Peptides for Wound Management: Biomaterial-Based Approaches and Future Perspectives.,ACS Appl Bio Mater,2024 Aug 19
37972551,An ECM-mimicking assembled gelatin/hyaluronic acid hydrogel with antibacterial and radical scavenging functions for accelerating open wound healing.,Biomed Mater,2023 Dec 7
37971675,3D-printed wound dressing platform for protein administration based on alginate and zinc oxide tetrapods.,Nano Converg,2023 Nov 16
37971104,Injectable Self-Expanding/Self-Propelling Hydrogel Adhesive with Procoagulant Activity and Rapid Gelation for Lethal Massive Hemorrhage Management.,Adv Mater,2024 Apr
37964663,A multifunctional hydrogel dressing with high tensile and adhesive strength for infected skin wound healing in joint regions.,J Mater Chem B,2023 Nov 29
37956814,Bilayer wound dressing composed of asymmetric polycaprolactone membrane and chitosan-carrageenan hydrogel incorporating storax balsam.,Int J Biol Macromol,2024 Jan
37953287,Synergistic effect of chitosan-alginate composite hydrogel enriched with ascorbic acid and alpha-tocopherol under hypoxic conditions on the behavior of mesenchymal stem cells for wound healing.,Stem Cell Res Ther,2023 Nov 13
37952801,Mild hyperthermia-assisted chitosan hydrogel with photothermal antibacterial property and CAT-like activity for infected wound healing.,Int J Biol Macromol,2024 Jan
37952461,In situ generated hemostatic adhesives: From mechanisms of action to recent advances and applications.,Biomater Adv,2023 Dec
37950711,Thirty Years of Tissue Engineering.,Tissue Eng Part A,2024 Jan
37950669,"MMP-Responsive Nanoparticle-Loaded, Injectable, Adhesive, Self-Healing Hydrogel Wound Dressing Based on Dynamic Covalent Bonds.",Biomacromolecules,2023 Dec 11
37950552,Stimuli-Responsive 3D Printable Conductive Hydrogel: A Step toward Regulating Macrophage Polarization and Wound Healing.,Adv Healthc Mater,2024 Feb
37948613,Sprayable Multifunctional Black Phosphorus Hydrogel with On-Demand Removability for Joint Skin Wound Healing.,Adv Healthc Mater,2024 Feb
37948238,Antibacterial Efficacy of a Chitosan-Based Hydrogel Modified With Epsilon-Poly-l-Lysine Against Pseudomonas aeruginosa in a Murine-Infected Burn Wound Model.,Mil Med,2023 Nov 8
37946589,Sprayable self-assembly multifunctional bioactive poly(ferulic acid) hydrogel for rapid MRSA infected wound repair.,J Biomed Mater Res A,2024 Mar
37944721,Low-adhesion and low-swelling hydrogel based on alginate and carbonated water to prevent temporary dilation of wound sites.,Int J Biol Macromol,2024 Jan
37942693,Chitosan-sodium percarbonate-based hydrogels with sustained oxygen release potential stimulated angiogenesis and accelerated wound healing.,J Biomed Mater Res B Appl Biomater,2024 Jan
37940271,Supramolecular chitin-based hydrogels with self-adapting and fast-degradation properties for enhancing wound healing.,Carbohydr Polym,2024 Jan 1
37938542,Multifunctionalised skin substitute of hybrid gelatin-polyvinyl alcohol bioinks for chronic wound: injectable vs. 3D bioprinting.,Drug Deliv Transl Res,2024 Apr
37937608,A thermosensitive hydrogel formulation of phage and colistin combination for the management of multidrug-resistant Acinetobacter baumannii wound infections.,Biomater Sci,2023 Dec 19
37937417,Injectable spontaneously formed asymmetric adhesive hydrogel with controllable removal for wound healing.,J Mater Chem B,2023 Nov 22
37934769,Neuro-Inspired Biomimetic Microreactor for Sensory Recovery and Hair Follicle Neogenesis under Skin Burns.,ACS Nano,2023 Nov 28
37933815,Cell Therapy and Investigation of the Angiogenesis of Fibroblasts with Collagen Hydrogel on the Healing of Diabetic Wounds.,Turk J Pharm Sci,2023 Nov 7
37931928,Zirconium-Based Metal-Organic Framework Capable of Binding Proinflammatory Mediators in Hydrogel Form Promotes Wound Healing Process through a Multiscale Adsorption Mechanism.,Adv Healthc Mater,2024 Mar
37928051,Sprayable ciprofloxacin-loaded poloxamer hydrogels for wound infection treatment.,J Drug Deliv Sci Technol,2023 Nov
37926176,Injectable thermogel incorporating reactive oxygen species scavenger and nitric oxide donor to accelerate the healing process of diabetic wounds.,Int J Pharm,2023 Dec 15
37924323,Photosynthetic and Self-Draining Biohybrid Dressing for Accelerating Healing of Diabetic Wound.,Adv Healthc Mater,2024 Jan
37908563,In vitro comparison of human plasma-based and self-assembled tissue-engineered skin substitutes: two different manufacturing processes for the treatment of deep and difficult to heal injuries.,Burns Trauma,2023
37908193,Potential mechanism of the AgNCs-hydrogel in promoting the regeneration of diabetic infectious wounds.,Analyst,2023 Nov 20
37906182,Tunable Hydrogel Electronics for Diagnosis of Peripheral Neuropathy.,Adv Mater,2024 May
37905500,Split-Thickness Skin and Dermal Pixel Grafts Can Be Expanded up to 500 Times to Re-Epithelialize a Full-Thickness Burn Wound.,Adv Wound Care (New Rochelle),2024 Apr
37904513,Simvastatin-Releasing Nanofibrous Peptide Hydrogels for Accelerated Healing of Diabetic Wounds.,ACS Appl Bio Mater,2023 Nov 20
37904231,Mesenchymal stem cell-derived secretomes-enriched alginate/ extracellular matrix hydrogel patch accelerates skin wound healing.,Biomater Res,2023 Oct 31
37903562,An Electroconductive and Antibacterial Adhesive Nanocomposite Hydrogel for High-Performance Skin Wound Healing.,Adv Healthc Mater,2024 Mar
37902250,Development of an Antiswelling Hydrogel System Incorporating M2-Exosomes and Photothermal Effect for Diabetic Wound Healing.,ACS Nano,2023 Nov 14
