PMID,Title,Source,PubDate
29235413,Facile and large-scale synthesis of curcumin/PVA hydrogel: effectively kill bacteria and accelerate cutaneous wound healing in the rat.,J Biomater Sci Polym Ed,2018 Mar
29235375,Chitosan nanoparticles loaded hydrogels promote skin wound healing through the modulation of reactive oxygen species.,Artif Cells Nanomed Biotechnol,2018
29234013,The Differentiation Stage of Transplanted Stem Cells Modulates Nerve Regeneration.,Sci Rep,2017 Dec 12
29205950,Biodegradable Nanoparticles Enhanced Adhesiveness of Mussel-Like Hydrogels at Tissue Interface.,Adv Healthc Mater,2018 Apr
29167067,Autoclavable physically-crosslinked chitosan cryogel as a wound dressing.,J Biosci Bioeng,2018 Apr
29163228,GMSC-Derived Exosomes Combined with a Chitosan/Silk Hydrogel Sponge Accelerates Wound Healing in a Diabetic Rat Skin Defect Model.,Front Physiol,2017
32264512,One-step synthesis of an antibacterial and pro-healing wound dressing that can treat wound infections.,J Mater Chem B,2017 Nov 21
29140839,Effectiveness and Safety of a Thermosensitive Hydrogel Cultured Epidermal Allograft for Burns.,Adv Skin Wound Care,2017 Dec
29135893,Inhibition of Skin Wound Contraction by Nanofibrillar Cellulose Hydrogel.,Plast Reconstr Surg,2018 Mar
29132177,An Insight on Silk Protein Sericin: From Processing to Biomedical Application.,Drug Res (Stuttg),2018 Jun
29130393,Wound-healing effects of human dermal components with gelatin dressing.,J Biomater Appl,2018 Jan
29128530,Cell-instructive pectin hydrogels crosslinked via thiol-norbornene photo-click chemistry for skin tissue engineering.,Acta Biomater,2018 Jan 15
29113567,Rapid in situ cross-linking of hydrogel adhesives based on thiol-grafted bio-inspired catechol-conjugated chitosan.,J Biomater Appl,2017 Nov
29088007,The Effect of Wound Dressings on a Bio-Engineered Human Dermo-Epidermal Skin Substitute in a Rat Model.,J Burn Care Res,2017 Nov/Dec
29072193,"Development of poly (1,8 octanediol-co-citrate) and poly (acrylic acid) nanofibrous scaffolds for wound healing applications.",Biomed Mater,2017 Oct 26
29068322,Adult skin-derived precursor Schwann cell grafts form growths in the injured spinal cord of Fischer rats.,Biomed Mater,2018 Feb 20
30965861,A pH-Indicating Colorimetric Tough Hydrogel Patch towards Applications in a Substrate for Smart Wound Dressings.,Polymers (Basel),2017 Oct 26
29063422,Anisotropic dehydration of hydrogel surfaces.,Prog Biomater,2017 Dec
29039047,The expression pattern of keratin 24 in tissue-engineered dermo-epidermal human skin substitutes in an in vivo model.,Pediatr Surg Int,2018 Feb
29025198,Foam dressings for treating pressure ulcers.,Cochrane Database Syst Rev,2017 Oct 12
29019097,Efficacy of Conventional and Liposomal Povidone-Iodine in Infected Mesh Skin Grafts: An Exploratory Study.,Infect Dis Ther,2017 Dec
28987783,Engineering fibrin hydrogels to promote the wound healing potential of mesenchymal stem cell spheroids.,Acta Biomater,2017 Dec
28978794,Delivery of monocyte lineage cells in a biomimetic scaffold enhances tissue repair.,JCI Insight,2017 Oct 5
28964982,In situ sequestration of endogenous PDGF-BB with an ECM-mimetic sponge for accelerated wound healing.,Biomaterials,2017 Dec
30595893,Isolation of Collagen from Marine Resources from the Black Sea.,Curr Health Sci J,2017 Oct-Dec
28956451,Topical phenytoin nanostructured lipid carriers: design and development.,Drug Dev Ind Pharm,2018 Jan
28952482,Polysaccharide Fabrication Platforms and Biocompatibility Assessment as Candidate Wound Dressing Materials.,Bioengineering (Basel),2017 Jan 18
28950196,A therapeutic polyelectrolyte-vitamin C nanoparticulate system in polyvinyl alcohol-alginate hydrogel: An approach to treat skin and soft tissue infections caused by Staphylococcus aureus.,Colloids Surf B Biointerfaces,2017 Dec 1
28945014,A Reloadable Self-Healing Hydrogel Enabling Diffusive Transport of C-Dots Across Gel-Gel Interface for Scavenging Reactive Oxygen Species.,Adv Healthc Mater,2017 Nov
28945013,Pro-Regenerative Hydrogel Restores Scarless Skin during Cutaneous Wound Healing.,Adv Healthc Mater,2017 Dec
28941321,Solubilized Amnion Membrane Hyaluronic Acid Hydrogel Accelerates Full-Thickness Wound Healing.,Stem Cells Transl Med,2017 Nov
28933299,Hydrogel Dressings for Advanced Wound Management.,Curr Med Chem,2018
28929631,Accelerated Wound Healing on Skin by Electrical Stimulation with a Bioelectric Plaster.,Adv Healthc Mater,2017 Nov
28901187,"Peptide-Modified Chitosan Hydrogels Accelerate Skin Wound Healing by Promoting Fibroblast Proliferation, Migration, and Secretion.",Cell Transplant,2017 Aug
28887976,Nanoclay cross-linked semi-IPN silk sericin/poly(NIPAm/LMSH) nanocomposite hydrogel: An outstanding antibacterial wound dressing.,Mater Sci Eng C Mater Biol Appl,2017 Dec 1
28877129,Iatrogenic Full-Thickness Frostbite Injury Caused by the Use of a Conductive Cooling Device.,J Burn Care Res,2018 Aug 17
28874184,Multipotent stromal cells/mesenchymal stem cells and fibroblasts combine to minimize skin hypertrophic scarring.,Stem Cell Res Ther,2017 Sep 5
28851645,Superabsorbent crosslinked carboxymethyl cellulose-PEG hydrogels for potential wound dressing applications.,Int J Biol Macromol,2018 Jan
28842691,Poly-Methyl Methacrylate/Polyvinyl Alcohol Copolymer Agents Applied on Diabetic Wound Dressing.,Sci Rep,2017 Aug 25
28841560,Segmentation and Measurement of Chronic Wounds for Bioprinting.,IEEE J Biomed Health Inform,2018 Jul
28836756,Colloidal Mesoporous Silica Nanoparticles as Strong Adhesives for Hydrogels and Biological Tissues.,ACS Appl Mater Interfaces,2017 Sep 20
28821071,On the use of ion-crosslinked nanocellulose hydrogels for wound healing solutions: Physicochemical properties and application-oriented biocompatibility studies.,Carbohydr Polym,2017 Oct 15
28782253,Alkaline poly(ethylene glycol)-based hydrogels for a potential use as bioactive wound dressings.,J Biomed Mater Res A,2017 Dec
28749427,Advanced Growth Factor Delivery Systems in Wound Management and Skin Regeneration.,Molecules,2017 Jul 27
28740204,"Safety and tolerability of topically administered autologous, apoptotic PBMC secretome (APOSEC) in dermal wounds: a randomized Phase 1 trial (MARSYAS I﻿).",Sci Rep,2017 Jul 24
28720256,Efficacy of a hydroactive colloid gel versus historical controls for the prevention of radiotherapy-induced moist desquamation in breast cancer patients.,Eur J Oncol Nurs,2017 Aug
28716748,A transparent wound dressing based on bacterial cellulose whisker and poly(2-hydroxyethyl methacrylate).,Int J Biol Macromol,2017 Dec
28711364,Curcumin and its topical formulations for wound healing applications.,Drug Discov Today,2017 Oct
28684351,"Effectiveness of chitosan scaffold in skin, bone and cartilage healing.",Int J Biol Macromol,2017 Nov
28669805,In vivo diabetic wound healing potential of nanobiocomposites containing bamboo cellulose nanocrystals impregnated with silver nanoparticles.,Int J Biol Macromol,2017 Dec
32263980,ZnO nanoparticles as an antimicrobial tissue adhesive for skin wound closure.,J Mater Chem B,2017 Jun 21
28629085,Design of a hybrid biomaterial for tissue engineering: Biopolymer-scaffold integrated with an autologous hydrogel carrying mesenchymal stem-cells.,Mater Sci Eng C Mater Biol Appl,2017 Oct 1
28595815,Adipose-derived stem cells seeded in Pluronic F-127 hydrogel promotes diabetic wound healing.,J Surg Res,2017 Sep
28576040,Engineered 3D-scaffolds of photocrosslinked chitosan-gelatin hydrogel hybrids for chronic wound dressings and regeneration.,Mater Sci Eng C Mater Biol Appl,2017 Sep 1
28559985,Peptide-modified chitosan hydrogels promote skin wound healing by enhancing wound angiogenesis and inhibiting inflammation.,Am J Transl Res,2017
28557870,In Situ Delivery of Fibrin-Based Hydrogels Prevents Contraction and Reduces Inflammation.,J Burn Care Res,2018 Jan 1
28557435,Cross-linked Collagen Hydrogel Matrix Resisting Contraction To Facilitate Full-Thickness Skin Equivalents.,ACS Appl Mater Interfaces,2017 Jun 21
28548370,Current state of a dual behaviour of antimicrobial peptides-Therapeutic agents and promising delivery vectors.,Chem Biol Drug Des,2017 Dec
28511700,"A new, easy-to-make pectin-honey hydrogel enhances wound healing in rats.",BMC Complement Altern Med,2017 May 16
32264397,Injectable bioactive akermanite/alginate composite hydrogels for in situ skin tissue engineering.,J Mater Chem B,2017 May 14
28478656,Substance-P and transforming growth factor-β in chitosan microparticle-pluronic hydrogel accelerates regenerative wound repair of skin injury by local ionizing radiation.,J Tissue Eng Regen Med,2018 Apr
32263715,Nanoparticles/thermosensitive hydrogel reinforced with chitin whiskers as a wound dressing for treating chronic wounds.,J Mater Chem B,2017 May 7
28474514,In Situ Forming and H(2)O(2)-Releasing Hydrogels for Treatment of Drug-Resistant Bacterial Infections.,ACS Appl Mater Interfaces,2017 May 24
28467735,Skin Regeneration with Self-Assembled Peptide Hydrogels Conjugated with Substance P in a Diabetic Rat Model.,Tissue Eng Part A,2018 Jan
28463693,Natural healing-inspired collagen-targeting surgical protein glue for accelerated scarless skin regeneration.,Biomaterials,2017 Jul
28458029,Heparin mimetic peptide nanofiber gel promotes regeneration of full thickness burn injury.,Biomaterials,2017 Jul
28448875,Bioengineered mannan sulphate capped silver nanoparticles for accelerated and targeted wound healing: Physicochemical and biological investigations.,Biomed Pharmacother,2017 Jul
28440042,Biodegradable hydrogel-based biomaterials with high absorbent properties for non-adherent wound dressing.,Int Wound J,2017 Dec
28424334,Glycosaminoglycan-based hydrogels capture inflammatory chemokines and rescue defective wound healing in mice.,Sci Transl Med,2017 Apr 19
28421746,Multifunctional Enzymatically Generated Hydrogels for Chronic Wound Application.,Biomacromolecules,2017 May 8
28405647,Enzyme-induced dual-network ε-poly-l-lysine-based hydrogels with robust self-healing and antibacterial performance.,Chem Commun (Camb),2017 Apr 27
32264549,Injectable tissue adhesive composite hydrogel with fibroblasts for treating skin defects.,J Mater Chem B,2017 Apr 7
28351680,Human lung fibroblast-derived matrix facilitates vascular morphogenesis in 3D environment and enhances skin wound healing.,Acta Biomater,2017 May
28343005,Development of a UV crosslinked biodegradable hydrogel containing adipose derived stem cells to promote vascularization for skin wounds and tissue engineering.,Biomaterials,2017 Jun
30970798,Thermo-Responsive Poly(N-Isopropylacrylamide)-Cellulose Nanocrystals Hybrid Hydrogels for Wound Dressing.,Polymers (Basel),2017 Mar 24
28274693,The host response to naturally-derived extracellular matrix biomaterials.,Semin Immunol,2017 Feb
28271816,An Overview on Application of Natural Substances Incorporated with Electrospun Nanofibrous Scaffolds to Development of Innovative Wound Dressings.,Mini Rev Med Chem,2018 Feb 14
28254305,A novel hydrogel of poloxamer 407 and chitosan obtained by gamma irradiation exhibits physicochemical properties for wound management.,Mater Sci Eng C Mater Biol Appl,2017 May 1
28248002,Amino Acid Block Copolymers with Broad Antimicrobial Activity and Barrier Properties.,Macromol Biosci,2017 Oct
28245107,Mussel-Inspired Adhesive and Tough Hydrogel Based on Nanoclay Confined Dopamine Polymerization.,ACS Nano,2017 Mar 28
28239493,A review on polymeric hydrogel membranes for wound dressing applications: PVA-based hydrogel dressings.,J Adv Res,2017 May
28209525,Stromal vascular fraction shows robust wound healing through high chemotactic and epithelialization property.,Cytotherapy,2017 Apr
28181477,Eumelanin-releasing spongy-like hydrogels for skin re-epithelialization purposes.,Biomed Mater,2017 Mar 17
28176951,In vitro and in vivo evaluation of biologically synthesized silver nanoparticles for topical applications: effect of surface coating and loading into hydrogels.,Int J Nanomedicine,2017
28107663,Antibacterial anti-oxidant electroactive injectable hydrogel as self-healing wound dressing with hemostasis and adhesiveness for cutaneous wound healing.,Biomaterials,2017 Apr
28105774,Stiffness-Controlled Thermoresponsive Hydrogels for Cell Harvesting with Sustained Mechanical Memory.,Adv Healthc Mater,2017 Mar
28079980,Induction of mesenchymal stem cell differentiation in the absence of soluble inducer for cutaneous wound regeneration by a chitin nanofiber-based hydrogel.,J Tissue Eng Regen Med,2018 Feb
28064048,"Optimization, characterization, and in vitro assessment of alginate-pectin ionic cross-linked hydrogel film for wound dressing applications.",Int J Biol Macromol,2017 Apr
30272936,[IMPACT OF THE WOUND COVERINGS ON THE WOUND PH IN SUPERFICIAL BURNS OF THE SKIN].,Klin Khir,2017
28038742,Ibuprofen loaded PVA/chitosan membranes: A highly efficient strategy towards an improved skin wound healing.,Carbohydr Polym,2017 Mar 1
28024572,Topical hydrogel matrix loaded with Simvastatin microparticles for enhanced wound healing activity.,Mater Sci Eng C Mater Biol Appl,2017 Mar 1
27999947,Comparison of in vivo immune responses following transplantation of vascularized and non-vascularized human dermo-epidermal skin substitutes.,Pediatr Surg Int,2017 Mar
27995759,Hydrogel Functionalized Janus Membrane for Skin Regeneration.,Adv Healthc Mater,2017 Mar
27995736,pH-Modulating Poly(ethylene glycol)/Alginate Hydrogel Dressings for the Treatment of Chronic Wounds.,Macromol Biosci,2017 May
27982519,Microbiome precision editing: Using PEG as a selective fermentation initiator against methicillin-resistant Staphylococcus aureus.,Biotechnol J,2017 Apr
27974010,Outcomes of acute dermal irritation and sensitisation tests on active dressings for chronic wounds: a comparative study.,J Wound Care,2016 Dec 2
27965732,"Phytochemical Composition, Antioxidant Activity, and the Effect of the Aqueous Extract of Coffee (Coffea arabica L.) Bean Residual Press Cake on the Skin Wound Healing.",Oxid Med Cell Longev,2016
27918967,"Nanoencapsulation, an efficient and promising approach to maximize wound healing efficacy of curcumin: A review of new trends and state-of-the-art.",Colloids Surf B Biointerfaces,2017 Feb 1
27915402,An easy-to-use wound dressing gelatin-bioactive nanoparticle gel and its preliminary in vivo study.,J Mater Sci Mater Med,2017 Jan
27914964,"Antioxidant and hemolytic activities, and effects in rat cutaneous wound healing of a novel polysaccharide from fenugreek (Trigonella foenum-graecum) seeds.",Int J Biol Macromol,2017 Feb
27898014,Future Prospects for Scaffolding Methods and Biomaterials in Skin Tissue Engineering: A Review.,Int J Mol Sci,2016 Nov 25
27875939,Injectable Shape-Memorizing Three-Dimensional Hyaluronic Acid Cryogels for Skin Sculpting and Soft Tissue Reconstruction.,Tissue Eng Part A,2017 Mar
27835852,Active antioxidants in ex-vivo examination of burn wound healing by means of IR and Raman spectroscopies-Preliminary comparative research.,Spectrochim Acta A Mol Biomol Spectrosc,2017 Feb 15
27826004,Cell infiltrative hydrogel fibrous scaffolds for accelerated wound healing.,Acta Biomater,2017 Feb
27815776,Microwaved bacterial cellulose-based hydrogel microparticles for the healing of partial thickness burn wounds.,Drug Deliv Transl Res,2017 Feb
27809281,"pH Dependent Antimicrobial Peptides and Proteins, Their Mechanisms of Action and Potential as Therapeutic Agents.",Pharmaceuticals (Basel),2016 Nov 1
27805793,Production of Hollow Bacterial Cellulose Microspheres Using Microfluidics to Form an Injectable Porous Scaffold for Wound Healing.,Adv Healthc Mater,2016 Dec
27792983,"Feather keratin hydrogel for wound repair: Preparation, healing effect and biocompatibility evaluation.",Colloids Surf B Biointerfaces,2017 Jan 1
27773837,New E-beam-initiated hyaluronan acrylate cryogels support growth and matrix deposition by dermal fibroblasts.,Int J Biol Macromol,2017 Jan
27720964,Enhancing effect of γ-cyclodextrin on wound dressing properties of sacran hydrogel film.,Int J Biol Macromol,2017 Jan
27755049,"Fabrication of Waterproof, Breathable Composite Liquid Dressing and Its Application in Diabetic Skin Ulcer Repair.",Adv Skin Wound Care,2016 Nov
27744069,Model polymer system for investigating the generation of hydrogen peroxide and its biological responses during the crosslinking of mussel adhesive moiety.,Acta Biomater,2017 Jan 15
27709887,Polydopamine Nanoparticles Modulating Stimuli-Responsive PNIPAM Hydrogels with Cell/Tissue Adhesiveness.,ACS Appl Mater Interfaces,2016 Oct 26
27696699,Enhancement of wound closure by modifying dual release patterns of stromal-derived cell factor-1 and a macrophage recruitment agent from gelatin hydrogels.,J Tissue Eng Regen Med,2017 Nov
27690276,Characterization and biocompatibility evaluation of bacterial cellulose-based wound dressing hydrogel: effect of electron beam irradiation doses and concentration of acrylic acid.,J Biomed Mater Res B Appl Biomater,2017 Nov
27676111,Extremely Preterm Infant Skin Care: A Transformation of Practice Aimed to Prevent Harm.,Adv Neonatal Care,2016 Oct
27651370,Myelinated and unmyelinated nerve fibers reinnervate tissue-engineered dermo-epidermal human skin analogs in an in vivo model.,Pediatr Surg Int,2016 Dec
27611017,Leptospermum Honey for Wound Care in an Extremely Premature Infant.,Adv Neonatal Care,2017 Feb
27574428,EGF and curcumin co-encapsulated nanoparticle/hydrogel system as potent skin regeneration agent.,Int J Nanomedicine,2016
27565984,Wound healing applications of sericin/chitosan-capped silver nanoparticles incorporated hydrogel.,Drug Deliv Transl Res,2017 Feb
27561517,Recent insights on applications of pullulan in tissue engineering.,Carbohydr Polym,2016 Nov 20
29022311,[Hyaluronic acid production by Streptococcus iniae and its application in rabbit skin's regeneration].,Sheng Wu Gong Cheng Xue Bao,2016 Aug 25
27555889,Easy-to-Use Preservation and Application of Platelet-Rich Plasma in Combination Wound Therapy With a Gelatin Sheet and Freeze-Dried Platelet-Rich Plasma: A Case Report.,Eplasty,2016
27530610,Progress in the Development and Applicability of Potential Medicinal Plant Extract-Conjugated Polymeric Constructs for Wound Healing and Tissue Regeneration.,Phytother Res,2016 Dec
32263507,Zwitterionic hydrogels promote skin wound healing.,J Mater Chem B,2016 Aug 14
27508491,Anti-staphylococcal Activity of Injectable Nano Tigecycline/Chitosan-PRP Composite Hydrogel Using Drosophila melanogaster Model for Infectious Wounds.,ACS Appl Mater Interfaces,2016 Aug 31
27506121,Radiation formation of functionalized polysaccharide-protein based skin mimicking semi- inter penetrating network for biomedical application.,Int J Biol Macromol,2016 Nov
27491520,Non-Covalently Stabilized Alginate Hydrogels as Functional Cell Scaffold Material.,Macromol Biosci,2016 Nov
27491379,Preparation and evaluation of novel hydrogel based on polysaccharide isolated from Bletilla striata.,Pharm Dev Technol,2017 Dec
27458264,Hair Follicle and Sebaceous Gland De Novo Regeneration With Cultured Epidermal Stem Cells and Skin-Derived Precursors.,Stem Cells Transl Med,2016 Dec
27399939,Asymmetry and Maldistribution of Polyacrylamide Hydrogel Filler in the Infraorbital Area Successfully Managed With Botulinum Toxin A Treatment.,Dermatol Surg,2016 Dec
27393655,Integrin-binding elastin-like polypeptide as an in situ gelling delivery matrix enhances the therapeutic efficacy of adipose stem cells in healing full-thickness cutaneous wounds.,J Control Release,2016 Sep 10
28861472,Microscale spatial heterogeneity of protein structural transitions in fibrin matrices.,Sci Adv,2016 Jul
27384134,Comparative Study of Heparin-Poloxamer Hydrogel Modified bFGF and aFGF for in Vivo Wound Healing Efficiency.,ACS Appl Mater Interfaces,2016 Jul 27
27351939,A tunable hydrogel system for long-term release of cell-secreted cytokines and bioprinted in situ wound cell delivery.,J Biomed Mater Res B Appl Biomater,2017 Oct
27349492,A comparative study of skin cell activities in collagen and fibrin constructs.,Med Eng Phys,2016 Sep
27347938,"Platelet-Rich Plasma-Loaded Poly(d,l-lactide)-Poly(ethylene glycol)-Poly(d,l-lactide) Hydrogel Dressing Promotes Full-Thickness Skin Wound Healing in a Rodent Model.",Int J Mol Sci,2016 Jun 24
27347634,"Keloids and Hypertrophic Scars: Pathophysiology, Classification, and Treatment.",Dermatol Surg,2017 Jan
27344952,Fabrication of Apigenin loaded gellan gum-chitosan hydrogels (GGCH-HGs) for effective diabetic wound healing.,Int J Biol Macromol,2016 Oct
27329001,Melatonin-loaded chitosan/Pluronic® F127 microspheres as in situ forming hydrogel: An innovative antimicrobial wound dressing.,Eur J Pharm Biopharm,2016 Oct
32264623,Zwitterionic nanocomposite hydrogels as effective wound dressings.,J Mater Chem B,2016 Jun 21
27314033,Newly Developed Topical Cefotaxime Sodium Hydrogels: Antibacterial Activity and In Vivo Evaluation.,Biomed Res Int,2016
27312652,Hyaluronan delivery by polymer demixing in polysaccharide-based hydrogels and membranes for biomedical applications.,Carbohydr Polym,2016 Oct 5
27288668,Self-assembling peptide hydrogel scaffolds support stem cell-based hair follicle regeneration.,Nanomedicine,2016 Oct
27270229,Use of a Tissue Engineered Human Skin Model to Investigate the Effects of Wounding and of an Anti-Inflammatory on Melanoma Cell Invasion.,PLoS One,2016
32263315,Quickly promoting angiogenesis by using a DFO-loaded photo-crosslinked gelatin hydrogel for diabetic skin regeneration.,J Mater Chem B,2016 Jun 7
27223844,Bilayer Cryogel Wound Dressing and Skin Regeneration Grafts for the Treatment of Acute Skin Wounds.,ACS Appl Mater Interfaces,2016 Jun 22
27208868,Treatment for diabetic ulcer wounds using a fern tannin optimized hydrogel formulation with antibacterial and antioxidative properties.,J Ethnopharmacol,2016 Aug 2
27207739,"Effective symptomatic treatment for severe and intractable pruritus associated with severe burn-induced hypertrophic scars: A prospective, multicenter, controlled trial.",Burns,2016 Aug
27197694,Evaluation of a two-stage antibacterial hydrogel dressing for healing in an infected diabetic wound.,J Biomed Mater Res B Appl Biomater,2017 Oct
27193240,Egg white/poly (vinyl alcohol)/MMT nanocomposite hydrogels for wound dressing.,J Biomater Sci Polym Ed,2016 Aug
27178931,Epidermal growth factor loaded heparin-based hydrogel sheet for skin wound healing.,Carbohydr Polym,2016 Aug 20
27163526,Development of antimicrobial and scar preventive chitosan hydrogel wound dressings.,Int J Pharm,2016 Jul 11
27162271,The Application of Modern Dressings to Buruli Ulcers: Results from a Pilot Implementation Project in Ghana.,Am J Trop Med Hyg,2016 Jul 6
27151668,Physically crosslinked-sacran hydrogel films for wound dressing application.,Int J Biol Macromol,2016 Aug
27140055,Tendon Regeneration with Tendon Hydrogel-Based Cell Delivery: A Comparison of Fibroblasts and Adipose-Derived Stem Cells.,Plast Reconstr Surg,2016 Sep
27138753,An in vitro evaluation of fibrinogen and gelatin containing cryogels as dermal regeneration scaffolds.,Biomater Sci,2016 Jun 24
27134765,Traditional Therapies for Skin Wound Healing.,Adv Wound Care (New Rochelle),2016 May 1
27127040,Development of novel wound care systems based on nanosilver nanohydrogels of polymethacrylic acid with Aloe vera and curcumin.,Mater Sci Eng C Mater Biol Appl,2016 Jul 1
27125910,Ultraflexible organic amplifier with biocompatible gel electrodes.,Nat Commun,2016 Apr 29
27119924,Collagen and Fractionated Platelet-Rich Plasma Scaffold for Dermal Regeneration.,Plast Reconstr Surg,2016 May
27072720,Cellularized Bilayer Pullulan-Gelatin Hydrogel for Skin Regeneration.,Tissue Eng Part A,2016 May
27047680,Grand challenge in Biomaterials-wound healing.,Regen Biomater,2016 Jun
27040598,Antibiotics and antiseptics for pressure ulcers.,Cochrane Database Syst Rev,2016 Apr 4
27025477,Recombinant 1F9 spidroin microgels for murine full-thickness wound repairing.,Dokl Biochem Biophys,2016
26996042,[NURSING CARE PROTOCOL ON MANAGEMENT OF RADIODERMITIS].,Rev Enferm,2016 Jan
26989524,Treatment of a Refractory Skin Ulcer Using Punch Graft and Autologous Platelet-Rich Plasma.,Case Rep Dermatol Med,2016
26891197,Upregulating Hif-1α by Hydrogel Nanofibrous Scaffolds for Rapidly Recruiting Angiogenesis Relative Cells in Diabetic Wound.,Adv Healthc Mater,2016 Apr 20
26802495,"Characterisation and in vitro stability of low-dose, lidocaine-loaded poly(vinyl alcohol)-tetrahydroxyborate hydrogels.",Int J Pharm,2016 Mar 16
26799457,Flexible pH-Sensing Hydrogel Fibers for Epidermal Applications.,Adv Healthc Mater,2016 Mar
26747979,3D bioprinted extracellular matrix mimics facilitate directed differentiation of epithelial progenitors for sweat gland regeneration.,Acta Biomater,2016 Mar 1
26723907,Effect of pirfenidone delivered using layer-by-layer thin film on excisional wound healing.,Eur J Pharm Sci,2016 Feb 15
29087675,[DRESSINGS FOR CHRONIC WOUNDS TREATMENT]].,Acta Med Croatica,2016
28296880,Need for In Vivo Triggering of Homeostasis to Repair Irreversible Tissue Degeneration by Stem Cells through Innate and Invasive Regeneration Processes.,J Stem Cells,2016
26716351,Fire-Resistant Hydrogel-Fabric Laminates: A Simple Concept That May Save Lives.,ACS Appl Mater Interfaces,2016 Jan 27
26710090,Local release of pioglitazone (a peroxisome proliferator-activated receptor γ agonist) accelerates proliferation and remodeling phases of wound healing.,Wound Repair Regen,2016 Jan-Feb
26704185,Recruitment of mesenchymal stem cells and macrophages by dual release of stromal cell-derived factor-1 and a macrophage recruitment agent enhances wound closure.,J Biomed Mater Res A,2016 Apr
26674198,Polymer-based Drug Delivery Systems Applied to Insects Repellents Devices: A Review.,Curr Drug Deliv,2016
26657270,Development of a novel sodium fusidate-loaded triple polymer hydrogel wound dressing: Mechanical properties and effects on wound repair.,Int J Pharm,2016 Jan 30
26652391,Hyaluronic acid concentration-mediated changes in structure and function of porous carriers for corneal endothelial cell sheet delivery.,Mater Sci Eng C Mater Biol Appl,2016 Feb
26643550,Mesenchymal stem cell-laden anti-inflammatory hydrogel enhances diabetic wound healing.,Sci Rep,2015 Dec 8
26639322,Stretchable Hydrogel Electronics and Devices.,Adv Mater,2016 Jun
26634789,Wound Healing Effect of an in Situ Forming Hydrogel Loading Curcumin-Phospholipid Complex.,Curr Drug Deliv,2016
26628331,Study of stiffness effects of poly(amidoamine)-poly(n-isopropyl acrylamide) hydrogel on wound healing.,Colloids Surf B Biointerfaces,2016 Apr 1
26614560,Chitosan as a starting material for wound healing applications.,Eur J Pharm Biopharm,2015 Nov
26613543,Spatially localized recruitment of anti-inflammatory monocytes by SDF-1α-releasing hydrogels enhances microvascular network remodeling.,Biomaterials,2016 Jan
26607961,Injectable and Thermosensitive Soluble Extracellular Matrix and Methylcellulose Hydrogels for Stem Cell Delivery in Skin Wounds.,Biomacromolecules,2016 Jan 11
26523781,Silk sericin: A versatile material for tissue engineering and drug delivery.,Biotechnol Adv,2015 Dec
26509037,Systematic evaluation of natural scaffolds in cutaneous wound healing.,J Mater Chem B,2015 Oct 28
26501166,Dermal Patch with Integrated Flexible Heater for on Demand Drug Delivery.,Adv Healthc Mater,2016 Jan 7
26492095,Prototype Development of the Intelligent Hydrogel Wound Dressing and Its Efficacy in the Detection of Model Pathogenic Wound Biofilms.,ACS Appl Mater Interfaces,2016 Jun 22
26491307,Exploration of alginate hydrogel/nano zinc oxide composite bandages for infected wounds.,Int J Nanomedicine,2015
26488443,Proapoptotic effect of control-released basic fibroblast growth factor on skin wound healing in a diabetic mouse model.,Wound Repair Regen,2016 Jan-Feb
26487923,Analysis of Healing Effect of Alginate Sulfate Hydrogel Dressing Containing Antimicrobial Peptide on Wound Infection Caused by Methicillin-Resistant Staphylococcus aureus.,Jundishapur J Microbiol,2015 Sep
26476342,Strong poly(ethylene oxide) based gel adhesives via oxime cross-linking.,Acta Biomater,2016 Jan
26472668,Dressing with epigallocatechin gallate nanoparticles for wound regeneration.,Wound Repair Regen,2016 Mar
26420902,"Face Masks for Noninvasive Ventilation: Fit, Excess Skin Hydration, and Pressure Ulcers.",Respir Care,2015 Nov
26411439,Design and construction of a silver(I)-loaded cellulose-based wound dressing: trackable and sustained release of silver for controlled therapeutic delivery to wound sites.,J Mater Sci Mater Med,2015 Oct
26397966,Polyvinyl pyrrolidone/carrageenan blend hydrogels with nanosilver prepared by gamma radiation for use as an antimicrobial wound dressing.,J Biomater Sci Polym Ed,2015
26377158,Strategies for improving the repair of focal cartilage defects.,Nanomedicine (Lond),2015
26358387,Acellular Hydrogels for Regenerative Burn Wound Healing: Translation from a Porcine Model.,J Invest Dermatol,2015 Oct
32262473,"A laminin mimetic peptide SIKVAV-conjugated chitosan hydrogel promoting wound healing by enhancing angiogenesis, re-epithelialization and collagen deposition.",J Mater Chem B,2015 Sep 7
26340623,Optimization and Evaluation of a Chitosan/Hydroxypropyl Methylcellulose Hydrogel Containing Toluidine Blue O for Antimicrobial Photodynamic Inactivation.,Int J Mol Sci,2015 Sep 1
26328444,Hydrogels Containing Nanocapsules and Nanoemulsions of Tea Tree Oil Provide Antiedematogenic Effect and Improved Skin Wound Healing.,J Nanosci Nanotechnol,2015 Jan
26323420,Nanoparticles for the Treatment of Wounds.,Curr Pharm Des,2015
26306047,Modulation of wound healing and scar formation by MG53 protein-mediated cell membrane repair.,J Biol Chem,2015 Oct 2
26280700,"Comparison of the cytotoxicities and wound healing effects of hyaluronan, carbomer, and alginate on skin cells in vitro.",Adv Skin Wound Care,2015 Sep
