PMID	Title	Source	PubDate
35274443	Alternatives and preferences for materials in use for pressure ulcer prevention: An experiment-reinforced literature review.	Int Wound J	2022 Nov
35272235	Poly(aspartic acid) based self-healing hydrogel with blood coagulation characteristic for rapid hemostasis and wound healing applications.	Colloids Surf B Biointerfaces	2022 Jun
35269266	Engineered Nanotechnology: An Effective Therapeutic Platform for the Chronic Cutaneous Wound.	Nanomaterials (Basel)	2022 Feb 25
35268352	Superiority of a Novel Multifunctional Amorphous Hydrogel Containing Olea europaea Leaf Extract (EHO-85) for the Treatment of Skin Ulcers: A Randomized, Active-Controlled Clinical Trial.	J Clin Med	2022 Feb 25
35268320	EHO-85: A Multifunctional Amorphous Hydrogel for Wound Healing Containing Olea europaea Leaf Extract: Effects on Wound Microenvironment and Preclinical Evaluation.	J Clin Med	2022 Feb 24
35267835	Smart 3D Printed Hydrogel Skin Wound Bandages: A Review.	Polymers (Basel)	2022 Mar 3
35266637	Polydopamine Decorated Microneedles with Fe-MSC-Derived Nanovesicles Encapsulation for Wound Healing.	Adv Sci (Weinh)	2022 May
35265955	A gentamicin-thioctic acid multifunctional hydrogel for accelerating infected wound healing.	J Mater Chem B	2022 Mar 30
35262122	A chitosan-based multifunctional hydrogel containing in situ rapidly bioreduced silver nanoparticles for accelerating infected wound healing.	J Mater Chem B	2022 Mar 30
35258295	Resveratrol Triggered the Quick Self-Assembly of Gallic Acid into Therapeutic Hydrogels for Healing of Bacterially Infected Wounds.	Biomacromolecules	2022 Apr 11
35248609	Recent progress of collagen, chitosan, alginate and other hydrogels in skin repair and wound dressing applications.	Int J Biol Macromol	2022 May 31
35245682	Injectable thermo-sensitive and wide-crack self-healing hydrogel loaded with antibacterial anti-inflammatory dipotassium glycyrrhizate for full-thickness skin wound repair.	Acta Biomater	2022 Apr 15
35244122	Antimicrobial peptide-based materials: opportunities and challenges.	J Mater Chem B	2022 Apr 6
35243291	Fabrication of gelatin-based and Zn(2+)-incorporated composite hydrogel for accelerated infected wound healing.	Mater Today Bio	2022 Jan
35227964	Wearable and implantable devices for drug delivery: Applications and challenges.	Biomaterials	2022 Apr
35217080	Chitosan crosslinking with a vanillin isomer toward self-healing hydrogels with antifungal activity.	Int J Biol Macromol	2022 Apr 30
35214081	Evaluation of Antioxidant and Wound-Healing Properties of EHO-85, a Novel Multifunctional Amorphous Hydrogel Containing Olea europaea Leaf Extract.	Pharmaceutics	2022 Feb 1
35213226	Analyzing immune response to engineered hydrogels by hierarchical clustering of inflammatory cell subsets.	Sci Adv	2022 Feb 25
35200508	Functional Hydrogels for Treatment of Chronic Wounds.	Gels	2022 Feb 17
35200503	Hydrogels in Burn Wound Management-A Review.	Gels	2022 Feb 15
35200003	Highly Adhesive, Stretchable and Breathable Gelatin Methacryloyl-based Nanofibrous Hydrogels for Wound Dressings.	ACS Appl Bio Mater	2022 Mar 21
35199999	Recent Advances of Self-Healing Polymer Materials via Supramolecular Forces for Biomedical Applications.	Biomacromolecules	2022 Mar 14
35199989	Angiogenic Hyaluronic Acid Hydrogels with Curcumin-Coated Magnetic Nanoparticles for Tissue Repair.	ACS Appl Mater Interfaces	2022 Mar 9
35186622	A Preliminary Study for an Intraoperative 3D Bioprinting Treatment of Severe Burn Injuries.	Plast Reconstr Surg Glob Open	2022 Jan
35182097	Bioinspired Multifunctional Black Phosphorus Hydrogel with Antibacterial and Antioxidant Properties: A Stepwise Countermeasure for Diabetic Skin Wound Healing.	Adv Healthc Mater	2022 Jun
35172579	Wound Microenvironment-Responsive Protein Hydrogel Drug-Loaded System with Accelerating Healing and Antibacterial Property.	ACS Appl Mater Interfaces	2022 Mar 2
35171579	Versatile Bilayer Hydrogel for Wound Dressing through PET-RAFT Polymerization.	Biomacromolecules	2022 Mar 14
35168857	Rescuing the negative effects of aging in burn wounds using tacrolimus applied via microcapillary hydrogel dressing.	Burns	2022 Dec
35163962	Mineralized Polyvinyl Alcohol/Sodium Alginate Hydrogels Incorporating Cellulose Nanofibrils for Bone and Wound Healing.	Molecules	2022 Jan 21
35163172	Chitosan/Alginate Hydrogel Dressing Loaded FGF/VE-Cadherin to Accelerate Full-Thickness Skin Regeneration and More Normal Skin Repairs.	Int J Mol Sci	2022 Jan 23
35160985	Improving Polysaccharide-Based Chitin/Chitosan-Aerogel Materials by Learning from Genetics and Molecular Biology.	Materials (Basel)	2022 Jan 28
35156747	Functional extracellular matrix hydrogel modified with MSC-derived small extracellular vesicles for chronic wound healing.	Cell Prolif	2022 Apr
35155162	Characterization of an Enzyme-Catalyzed Crosslinkable Hydrogel as a Wound Dressing in Skin Tissue Engineering.	J Lasers Med Sci	2021
35153110	Healing effect of carboxymethyl chitosan-plantamajoside hydrogel on burn wound skin.	Burns	2022 Jun
35153024	Carboxymethyl cellulose-based hydrogel film combined with berberine as an innovative tool for chronic wound management.	Carbohydr Polym	2022 May 1
35152691	[Research advances on the promotive healing effect of hydrogel dressing for diabetic foot wound].	Zhonghua Shao Shang Yu Chuang Mian Xiu Fu Za Zhi	2022 Jan 20
35147834	Microwave-Assisted Physically Cross-Linked Chitosan-Sodium Alginate Hydrogel Membrane Doped with Curcumin as a Novel Wound Healing Platform.	AAPS PharmSciTech	2022 Feb 11
35141209	Rational Design and Preparation of Functional Hydrogels for Skin Wound Healing.	Front Chem	2021
35133356	Highly flexible hydrogel dressing with efficient antibacterial, antioxidative, and wound healing performances.	Biomater Sci	2022 Mar 2
35122209	3D Printing Methyl Cellulose Hydrogel Wound Dressings with Parameter Exploration Via Computational Fluid Dynamics Simulation.	Pharm Res	2022 Feb
35121765	The influence of CD26(+) and CD26(-) fibroblasts on the regeneration of human dermo-epidermal skin substitutes.	Sci Rep	2022 Feb 4
35120938	Silk-based phyto-hydrogel formulation expedites key events of wound healing in full-thickness skin defect model.	Int J Biol Macromol	2022 Apr 1
35120400	Quantitative Luminescence Photography of a Swellable Hydrogel Dressing with a Traffic-Light Response to Oxygen.	Adv Healthc Mater	2022 May
35120280	3D Fiber Reinforced Hydrogel Scaffolds by Melt Electrowriting and Gel Casting as a Hybrid Design for Wound Healing.	Adv Healthc Mater	2022 Jun
35092728	Parasites causing cutaneous wounds: Theory and practice from a dermatological point of view.	Acta Trop	2022 Apr
35089010	Sustained Activity of Stimuli-Responsive Curcumin and Acemannan Based Hydrogel Patches in Wound Healing.	ACS Appl Bio Mater	2022 Feb 21
35082999	Proficiency of Carboxymethylcellulose as a Cryoprotectant. Clinical and Histological Evaluation of Cryopreserved Heterogenous Mesenchymal Stem Cell-Exosomal Hydrogel on Critical Size Skin Wounds in Dogs.	Int J Hematol Oncol Stem Cell Res	2021 Jul 1
35074104	Bio-orthogonally crosslinked catechol-chitosan hydrogel for effective hemostasis and wound healing.	Carbohydr Polym	2022 Apr 1
35063481	Bio-based poly (γ-glutamic acid)-gelatin double-network hydrogel with high strength for wound healing.	Int J Biol Macromol	2022 Mar 31
35061367	Polymeric Nanoshell-Stabilized Liquid Metal for Bactericidal Photonanomedicine.	ACS Appl Bio Mater	2022 Feb 21
35061361	Photonic Hydrogels for Synergistic Visual Bacterial Detection and On-Site Photothermal Disinfection.	ACS Appl Mater Interfaces	2022 Feb 2
35057095	DELOS Nanovesicles-Based Hydrogels: An Advanced Formulation for Topical Use.	Pharmaceutics	2022 Jan 15
35056954	The Interactions and Release Kinetics of Sodium Hyaluronate Implemented in Nonionic and Anionic Polymeric Hydrogels, Studied by Immunoenzymatic ELISA Test.	Pharmaceutics	2021 Dec 27
35049591	GOx/Hb Cascade Oxidized Crosslinking of Silk Fibroin for Tissue-Responsive Wound Repair.	Gels	2022 Jan 12
35049587	Fast Gelation of Poly(ionic liquid)-Based Injectable Antibacterial Hydrogels.	Gels	2022 Jan 12
35047932	Protein-Based Systems for Topical Antibacterial Therapy.	Front Med Technol	2021
35043469	Recent Progress on Self-Healable Conducting Polymers.	Adv Mater	2022 Jun
35037673	Muscle-inspired MXene/PVA hydrogel with high toughness and photothermal therapy for promoting bacteria-infected wound healing.	Biomater Sci	2022 Feb 15
35033532	Angiogenic potential and wound healing efficacy of chitosan derived hydrogels at varied concentrations of APTES in chick and mouse models.	Int J Biol Macromol	2022 Mar 31
35029253	Ionic liquids enable the preparation of a copper-loaded gel with transdermal delivery function for wound dressings.	Biomater Sci	2022 Feb 15
35027135	Antimicrobial peptides/ciprofloxacin-loaded O-carboxymethyl chitosan/self-assembling peptides hydrogel dressing with sustained-release effect for enhanced anti-bacterial infection and wound healing.	Carbohydr Polym	2022 Mar 15
35015704	Preparation and antibacterial properties of an AgBr@SiO(2)/GelMA composite hydrogel.	Biomed Mater	2022 Jan 25
35014629	Skin-permissible NIR-actuated hyperthermia using a photothermally responsive hydrogel membrane for the effective treatment of antibiotic-resistant bacterial infection.	Biomater Sci	2022 Feb 15
35014515	Incorporation of Bioglass Improved the Mechanical Stability and Bioactivity of Alginate/Carboxymethyl Chitosan Hydrogel Wound Dressing.	ACS Appl Bio Mater	2021 Feb 15
35014496	Pristine Gellan Gum-Collagen Interpenetrating Network Hydrogels as Mechanically Enhanced Anti-inflammatory Biologic Wound Dressings for Burn Wound Therapy.	ACS Appl Bio Mater	2021 Feb 15
35014273	Lignin-Incorporated Nanogel Serving As an Antioxidant Biomaterial for Wound Healing.	ACS Appl Bio Mater	2021 Jan 18
35008965	3D Bioprinting of Gelatin-Xanthan Gum Composite Hydrogels for Growth of Human Skin Cells.	Int J Mol Sci	2022 Jan 4
35006754	Functionalization of an Electroactive Self-Healing Polypyrrole-Grafted Gelatin-Based Hydrogel by Incorporating a Polydopamine@AgNP Nanocomposite.	ACS Appl Bio Mater	2021 Jul 19
35004645	Highly Adhesive Antibacterial Bioactive Composite Hydrogels With Controllable Flexibility and Swelling as Wound Dressing for Full-Thickness Skin Healing.	Front Bioeng Biotechnol	2021
34995653	Rhein incorporated silk fibroin hydrogels with antibacterial and anti-inflammatory efficacy to promote healing of bacteria-infected burn wounds.	Int J Biol Macromol	2022 Mar 15
34988231	Antibacterial polysaccharide-based hydrogel dressing containing plant essential oil for burn wound healing.	Burns Trauma	2021
34980345	Destructing biofilms by cationic dextran through phase transition.	Carbohydr Polym	2022 Mar 1
34974152	Xanthan-gelatin and xanthan-gelatin-keratin wound dressings for local delivery of Vitamin C.	Int J Pharm	2022 Feb 25
34973802	Photo-induced adhesive carboxymethyl chitosan-based hydrogels with antibacterial and antioxidant properties for accelerating wound healing.	Carbohydr Polym	2022 Feb 15
34973798	Dextran and peptide-based pH-sensitive hydrogel boosts healing process in multidrug-resistant bacteria-infected wounds.	Carbohydr Polym	2022 Feb 15
34973772	Nanocelluloses as skin biocompatible materials for skincare, cosmetics, and healthcare: Formulations, regulations, and emerging applications.	Carbohydr Polym	2022 Feb 15
34966728	Triggering Drug Release and Thermal-Disrupting Interface Induced Mitigation of Composite Photothermal Hydrogel Treating Infectious Wounds.	Front Bioeng Biotechnol	2021
34966085	A Simple, Rapid, Comparative Evaluation of Multiple Products for Decontamination of Actinide-contaminated Rat Skin Ex Vivo.	Health Phys	2022 Mar 1
34960842	The Effects of Curcumin Nanoparticles Incorporated into Collagen-Alginate Scaffold on Wound Healing of Skin Tissue in Trauma Patients.	Polymers (Basel)	2021 Dec 8
34959663	Antimicrobial and Regenerative Effects of Placental Multipotent Mesenchymal Stromal Cell Secretome-Based Chitosan Gel on Infected Burns in Rats.	Pharmaceuticals (Basel)	2021 Dec 4
34957061	Euglena gracilis and Its Aqueous Extract Constructed With Chitosan-Hyaluronic Acid Hydrogel Facilitate Cutaneous Wound Healing in Mice Without Inducing Excessive Inflammatory Response.	Front Bioeng Biotechnol	2021
34954107	Engineering a photosynthetic bacteria-incorporated hydrogel for infected wound healing.	Acta Biomater	2022 Mar 1
34952735	Successful prevention of secondary burn progression using infliximab hydrogel: A murine model.	Burns	2022 Jun
34948061	Nano-Sized Extracellular Matrix Particles Lead to Therapeutic Improvement for Cutaneous Wound and Hindlimb Ischemia.	Int J Mol Sci	2021 Dec 9
34939727	A Polyaniline Nanoparticles Crosslinked Hydrogel with Excellent Photothermal Antibacterial and Mechanical Properties for Wound Dressing.	Macromol Biosci	2022 Mar
34938723	Functional Hydrogel Dressings for Treatment of Burn Wounds.	Front Bioeng Biotechnol	2021
34936732	Biopolymer Nano-Network for Antimicrobial Peptide Protection and Local Delivery.	Adv Healthc Mater	2022 Apr
34935829	Mussel-inspired adhesive gelatin-polyacrylamide hydrogel wound dressing loaded with tetracycline hydrochloride to enhance complete skin regeneration.	Soft Matter	2022 Jan 19
34929618	Hyperspectral microscopy of subcutaneously released silver nanoparticles reveals sex differences in drug distribution.	Micron	2022 Feb
34925036	An NIR-Triggered Au Nanocage Used for Photo-Thermo Therapy of Chronic Wound in Diabetic Rats Through Bacterial Membrane Destruction and Skin Cell Mitochondrial Protection.	Front Pharmacol	2021
34917594	Mobilizing Endogenous Repair Through Understanding Immune Reaction With Biomaterials.	Front Bioeng Biotechnol	2021
34915359	Fabrication of adhesive hydrogels based on poly (acrylic acid) and modified hyaluronic acid.	J Mech Behav Biomed Mater	2022 Feb
34913050	A multifunctional supramolecular hydrogel for infected wound healing.	Biomater Sci	2022 Jan 18
34896566	Bioinspired tunable hydrogels: An update on methods of preparation, classification, and biomedical and therapeutic applications.	Int J Pharm	2022 Jan 25
34896467	Facile formation of injectable quaternized chitosan/tannic acid hydrogels with antibacterial and ROS scavenging capabilities for diabetic wound healing.	Int J Biol Macromol	2022 Jan 15
34894672	Nature-Inspired Hydrogel Network for Efficient Tissue-Specific Underwater Adhesive.	ACS Appl Mater Interfaces	2021 Dec 22
34893370	Comparison of three different skin substitutes in promoting wound healing in an ovine model.	Burns	2022 Aug
34893276	A 4arm-PEG macromolecule crosslinked chitosan hydrogels as antibacterial wound dressing.	Carbohydr Polym	2022 Feb 1
34883021	Skin-Adaptable, Long-Lasting Moisture, and Temperature-Tolerant Hydrogel Dressings for Accelerating Burn Wound Healing without Secondary Damage.	ACS Appl Mater Interfaces	2021 Dec 22
34871820	Mussel-inspired adhesive bilayer hydrogels for bacteria-infected wound healing via NIR-enhanced nanozyme therapy.	Colloids Surf B Biointerfaces	2022 Feb
34865324	Multifunctional Single-Component Polypeptide Hydrogels: The Gelation Mechanism, Superior Biocompatibility, High Performance Hemostasis, and Scarless Wound Healing.	Adv Healthc Mater	2022 Mar
34861512	Injectable hydrogel for postoperative synergistic photothermal-chemodynamic tumor and anti-infection therapy.	Biomaterials	2022 Jan
34860513	Ultrashort Peptides and Hyaluronic Acid-Based Injectable Composite Hydrogels for Sustained Drug Release and Chronic Diabetic Wound Healing.	ACS Appl Mater Interfaces	2021 Dec 15
34859323	Conductive Biomaterials as Bioactive Wound Dressing for Wound Healing and Skin Tissue Engineering.	Nanomicro Lett	2021 Dec 2
34857314	A balanced charged hydrogel with anti-biofouling and antioxidant properties for treatment of irradiation-induced skin injury.	Mater Sci Eng C Mater Biol Appl	2021 Dec
34857296	Injectable and self-healing chitosan-based hydrogel with MOF-loaded α-lipoic acid promotes diabetic wound healing.	Mater Sci Eng C Mater Biol Appl	2021 Dec
34857274	Cold-atmospheric plasma augments functionalities of hybrid polymeric carriers regenerating chronic wounds: In vivo experiments.	Mater Sci Eng C Mater Biol Appl	2021 Dec
34851663	Xenogeneic skin transplantation promotes angiogenesis and tissue regeneration through activated Trem2(+) macrophages.	Sci Adv	2021 Dec 3
34845307	Photocrosslinked gelatin hydrogel improves wound healing and skin flap survival by the sustained release of basic fibroblast growth factor.	Sci Rep	2021 Nov 29
34842756	Physically Crosslinked Chitosan/PVA Hydrogels Containing Honey and Allantoin with Long-Term Biocompatibility for Skin Wound Repair: An In Vitro and In Vivo Study.	J Funct Biomater	2021 Nov 11
34842698	Preparation and Characterization of Curcumin Nanoemulgel Utilizing Ultrasonication Technique for Wound Healing: In Vitro, Ex Vivo, and In Vivo Evaluation.	Gels	2021 Nov 14
34842686	Injectable and Antioxidative HT/QGA Hydrogel for Potential Application in Wound Healing.	Gels	2021 Nov 9
34839597	[Effects of temperature-sensitive hydroxybutyl chitosan hydrogel on wound healing of full-thickness skin defect in rats].	Zhonghua Shao Shang Za Zhi	2021 Dec 20
34833257	Characterization and Topical Study of Aloe Vera Hydrogel on Wound-Healing Process.	Polymers (Basel)	2021 Nov 16
34830121	HATMSC Secreted Factors in the Hydrogel as a Potential Treatment for Chronic Wounds-In Vitro Study.	Int J Mol Sci	2021 Nov 12
34823781	In situ-formed adhesive hyaluronic acid hydrogel with prolonged amnion-derived conditioned medium release for diabetic wound repair.	Carbohydr Polym	2022 Jan 15
34823762	Chitosan-based hydrogels with injectable, self-healing and antibacterial properties for wound healing.	Carbohydr Polym	2022 Jan 15
34819026	Enzymatically-crosslinked gelatin hydrogels containing paenipeptin and clarithromycin against carbapenem-resistant pathogen in murine skin wound infection.	BMC Microbiol	2021 Nov 24
34818530	Modified montmorillonite-bacterial cellulose composites as a novel dressing system for pressure injury.	Int J Biol Macromol	2022 Jan 1
34817362	Development of films from natural sources for infections during wound healing.	Cell Mol Biol (Noisy-le-grand)	2021 Jan 31
34815812	Erratum: Engineering Bioactive Self-Healing Antibacterial Exosomes Hydrogel for Promoting Chronic Diabetic Wound Healing and Complete Skin Regeneration: Erratum.	Theranostics	2021
34814092	Facile preparation of polysaccharides-based adhesive hydrogel with antibacterial and antioxidant properties for promoting wound healing.	Colloids Surf B Biointerfaces	2022 Jan
34813880	A spatiotemporal release platform based on pH/ROS stimuli-responsive hydrogel in wound repairing.	J Control Release	2022 Jan
34801680	Melittin and diclofenac synergistically promote wound healing in a pathway involving TGF-β1.	Pharmacol Res	2022 Jan
34797719	A wireless and battery-free wound infection sensor based on DNA hydrogel.	Sci Adv	2021 Nov 19
34794261	[A prospective randomized controlled study of the application effect of hydrogel dressings on deep partial-thickness burn wounds after dermabrasion and tangential excision].	Zhonghua Shao Shang Za Zhi	2021 Nov 20
34794255	[Preparation and roles of sliver-loaded viscous hydrogel in healing of full-thickness skin defect wounds with bacterial colonization in mice].	Zhonghua Shao Shang Za Zhi	2021 Nov 20
34794128	Biocompatibility evaluation for the developed hydrogel wound dressing - ISO-10993-11 standards -in vitroandin vivostudy.	Biomed Phys Eng Express	2021 Nov 30
34793943	Exosome-loaded hydrogels: A new cell-free therapeutic approach for skin regeneration.	Eur J Pharm Biopharm	2022 Feb
34793282	Injectable and adhesive hydrogels for dealing with wounds.	Expert Opin Biol Ther	2022 Apr
34792044	Injectable thioketal-containing hydrogel dressing accelerates skin wound healing with the incorporation of reactive oxygen species scavenging and growth factor release.	Biomater Sci	2021 Dec 21
34787374	One-Step Synthesis of Multifunctional Chitosan Hydrogel for Full-Thickness Wound Closure and Healing.	Adv Healthc Mater	2022 Feb
34783444	Fully Reduced HMGB1-Containing Peptide-Based Polyurethane Scaffold with Minimal Functional Unit of Skin (MFUS) Enhances Large and Deep Wounded Skin Healing.	Macromol Biosci	2022 Feb
34779715	VEGF loaded porcine decellularized adipose tissue derived hydrogel could enhance angiogenesis in vitro and in vivo.	J Biomater Sci Polym Ed	2022 Apr
34774393	Chronic wound healing by controlled release of chitosan hydrogels loaded with silver nanoparticles and calendula extract.	J Tissue Viability	2022 Feb
34771258	Antibacterial and Hemocompatible pH-Responsive Hydrogel for Skin Wound Healing Application: In Vitro Drug Release.	Polymers (Basel)	2021 Oct 27
34769449	The Effect of Glycerin Content in Sodium Alginate/Poly(vinyl alcohol)-Based Hydrogels for Wound Dressing Application.	Int J Mol Sci	2021 Nov 6
34766964	Synthesis and characterisation of polynorepinephrine-shelled microcapsules via an oil-in-water emulsion templating route.	J Mater Chem B	2021 Dec 1
34758829	Tea polyphenol modified, photothermal responsive and ROS generative black phosphorus quantum dots as nanoplatforms for promoting MRSA infected wounds healing in diabetic rats.	J Nanobiotechnology	2021 Nov 10
34757371	Synthesis and characterization of a novel pH-responsive drug-releasing nanocomposite hydrogel for skin cancer therapy and wound healing.	J Mater Chem B	2021 Dec 1
34750994	Adaptive Hydrogels Based on Nanozyme with Dual-Enhanced Triple Enzyme-Like Activities for Wound Disinfection and Mimicking Antioxidant Defense System.	Adv Healthc Mater	2022 Jan
34750447	Enhanced wound healing properties of guar gum/curcumin-stabilized silver nanoparticle hydrogels.	Sci Rep	2021 Nov 8
34739984	Sprayable β-FeSi(2) composite hydrogel for portable skin tumor treatment and wound healing.	Biomaterials	2021 Dec
34726373	Injectable, Intrinsically Antibacterial Conductive Hydrogels with Self-Healing and pH Stimulus Responsiveness for Epidermal Sensors and Wound Healing.	ACS Appl Mater Interfaces	2021 Nov 17
34719880	Living Bacterial Hydrogels for Accelerated Infected Wound Healing.	Adv Sci (Weinh)	2021 Dec
34717980	A novel multifunctional bilayer scaffold based on chitosan nanofiber/alginate-gelatin methacrylate hydrogel for full-thickness wound healing.	Int J Biol Macromol	2021 Dec 15
34717751	Wharton's jelly mesenchymal stem cells embedded in PF-127 hydrogel plus sodium ascorbyl phosphate combination promote diabetic wound healing in type 2 diabetic rat.	Stem Cell Res Ther	2021 Oct 30
34715138	Collagen-based formulations for wound healing: A literature review.	Life Sci	2022 Feb 1
34709801	Intrinsic Antibacterial and Conductive Hydrogels Based on the Distinct Bactericidal Effect of Polyaniline for Infected Chronic Wound Healing.	ACS Appl Mater Interfaces	2021 Nov 10
34702529	Chitosan-poloxamer-based thermosensitive hydrogels containing zinc gluconate/recombinant human epidermal growth factor benefit for antibacterial and wound healing.	Mater Sci Eng C Mater Biol Appl	2021 Nov
34699675	Personalized and Programmable Microneedle Dressing for Promoting Wound Healing.	Adv Healthc Mater	2022 Jan
34699182	Liposomal SDF-1 Alpha Delivery in Nanocomposite Hydrogels Promotes Macrophage Phenotype Changes and Skin Tissue Regeneration.	ACS Biomater Sci Eng	2021 Nov 8
34698739	A bilayered skin substitute developed using an eggshell membrane crosslinked gelatin-chitosan cryogel.	Biomater Sci	2021 Nov 23
34698154	Polymeric Hydrogels for Controlled Release of Black Tea and Coffee Extracts for Topical Applications.	Gels	2021 Oct 21
34691184	Fabrication and Characterization of Chitosan-Polyethylene Glycol (Ch-Peg) Based Hydrogels and Evaluation of Their Potency in Rat Skin Wound Model.	Int J Biomater	2021
34686476	Evaluation of the suitability and clinical applicability of different electrodes for aEEG/cEEG monitoring in the extremely premature infant.	An Pediatr (Engl Ed)	2021 Dec
34685387	Hydrogel Preparation Methods and Biomaterials for Wound Dressing.	Life (Basel)	2021 Sep 27
34684703	Beneficial Effects of Green Tea EGCG on Skin Wound Healing: A Comprehensive Review.	Molecules	2021 Oct 11
34683915	Ceftriaxone and Melittin Synergistically Promote Wound Healing in Diabetic Rats.	Pharmaceutics	2021 Oct 6
38933148	Transparent photothermal hydrogels for wound visualization and accelerated healing.	Fundam Res	2022 Mar
34666485	Bioinspired Multifunctional Cellulose Nanofibril-Based In Situ Liquid Wound Dressing for Multiple Synergistic Therapy of the Postoperative Infected Wound.	ACS Appl Mater Interfaces	2021 Nov 3
34660089	Monomicrobial Necrotizing Fasciitis of the Breast: A Case Managed by Partial Mastectomy and Hydrogel Dressing.	Cureus	2021 Sep
34652978	An Overview on the Manufacturing of Functional and Mature Cellular Skin Substitutes.	Tissue Eng Part B Rev	2022 Oct
34648803	Smart and pH-sensitive rGO/Arabinoxylan/chitosan composite for wound dressing: In-vitro drug delivery, antibacterial activity, and biological activities.	Int J Biol Macromol	2021 Dec 1
34648694	Extracellular Matrix-Based Conductive Interpenetrating Network Hydrogels with Enhanced Neurovascular Regeneration Properties for Diabetic Wounds Repair.	Adv Healthc Mater	2022 Jan
34641095	Gellan Gum Hydrogels Filled Edible Oil Microemulsion for Biomedical Materials: Phase Diagram, Mechanical Behavior, and In Vivo Studies.	Polymers (Basel)	2021 Sep 26
34640229	Physicochemical Characteristics of Chitosan-Based Hydrogels Containing Albumin Particles and Aloe vera Juice as Transdermal Systems Functionalized in the Viewpoint of Potential Biomedical Applications.	Materials (Basel)	2021 Oct 6
34631683	Systematic Review of the Application of Perinatal Derivatives in Animal Models on Cutaneous Wound Healing.	Front Bioeng Biotechnol	2021
34623741	The biomechanical efficacy of a hydrogel-based dressing in preventing facial medical device-related pressure ulcers.	Int Wound J	2022 Aug
34619272	Biological applications of nanocomposite hydrogels prepared by gamma-radiation copolymerization of acrylic acid (AAc) onto plasticized starch (PLST)/montmorillonite clay (MMT)/chitosan (CS) blends.	Int J Biol Macromol	2021 Dec 1
34612333	A novel self-healing triple physical cross-linked hydrogel for antibacterial dressing.	J Mater Chem B	2021 Sep 14
34610475	Mussel-Inspired Epoxy Bioadhesive with Enhanced Interfacial Interactions for Wound Repair.	Acta Biomater	2021 Dec
34607494	Macrophages, the main marker in biocompatibility evaluation of new hydrogels after subcutaneous implantation in rats.	J Biomater Appl	2022 Jan
34602850	Polyglutamic acid grafted dopamine modified collagen-polyvinyl alcohol hydrogel for a potential wound dressing.	Des Monomers Polym	2021
34601068	Tailoring the proliferation of fibroblast cells by multiresponsive and thermosensitive stem cells composite F127 hydrogel containing folic acid.MgO:ZnO/chitosan hybrid microparticles for skin regeneration.	Eur J Pharm Sci	2021 Dec 1
34599990	Cold atmospheric plasma physically reinforced substances of platelets-laden photothermal-responsive methylcellulose complex  restores burn wounds.	Int J Biol Macromol	2021 Dec 1
34599858	Polydopamine Nanosheets Doped Injectable Hydrogel with Nitric Oxide Release and Photothermal Effects for Bacterial Ablation and Wound Healing.	Adv Healthc Mater	2021 Dec
34589471	The Fabrication of a Gellan Gum-Based Hydrogel Loaded With Magnesium Ions for the Synergistic Promotion of Skin Wound Healing.	Front Bioeng Biotechnol	2021
34587524	A platelet-derived hydrogel improves neovascularisation in full thickness wounds.	Acta Biomater	2021 Dec
34586152	Injectable silk nanofiber hydrogels as stem cell carriers to accelerate wound healing.	J Mater Chem B	2021 Sep 29
34585135	Construction of multifunctional porcine acellular dermal matrix hydrogel blended with vancomycin for hemorrhage control, antibacterial action, and tissue repair in infected trauma wounds.	Mater Today Bio	2021 Sep
34579904	Highly-toughened PVA/nanocellulose hydrogels with anti-oxidative and antibacterial properties triggered by lignin-Ag nanoparticles.	Mater Sci Eng C Mater Biol Appl	2021 Oct
34579893	A γ-PGA/KGM-based injectable hydrogel as immunoactive and antibacterial wound dressing for skin wound repair.	Mater Sci Eng C Mater Biol Appl	2021 Oct
34579879	Construction of tissue-engineered skin with rete ridges using co-network hydrogels of gelatin methacrylated and poly(ethylene glycol) diacrylate.	Mater Sci Eng C Mater Biol Appl	2021 Oct
34578494	Preparation of a Hydrogel Nanofiber Wound Dressing.	Nanomaterials (Basel)	2021 Aug 25
34578019	Controllable Release of Povidone-Iodine from Networked Pectin@Carboxymethyl Pullulan Hydrogel.	Polymers (Basel)	2021 Sep 15
34570632	Chitosan-microencapsulated rhEGF in promoting wound healing.	J Wound Care	2021 Sep 2
34562661	Advances in bioactive glass-containing injectable hydrogel biomaterials for tissue regeneration.	Acta Biomater	2021 Dec
34561006	Mechanoadaptive injectable hydrogel based on poly(γ-glutamic acid) and hyaluronic acid regulates fibroblast migration for wound healing.	Carbohydr Polym	2021 Dec 1
34559507	Bifunctional Smart Hydrogel Dressing with Strain Sensitivity and NIR-Responsive Performance.	ACS Appl Mater Interfaces	2021 Oct 6
34554755	Nanoparticle-Hydrogel Systems Containing Platensimycin for Local Treatment of Methicillin-Resistant Staphylococcus aureus Infection.	Mol Pharm	2021 Nov 1
34554089	Integrin α5β1 nano-presentation regulates collective keratinocyte migration independent of substrate rigidity.	Elife	2021 Sep 23
34551611	Hydrogel plus growth factors treatment after 2940nm erbium:YAG lattice laser improves periorbital wrinkles and wound healing: a case report.	J Int Med Res	2021 Sep
34551047	A bi-layered scaffold of a poly(lactic-co-glycolic acid) nanofiber mat and an alginate-gelatin hydrogel for wound healing.	J Mater Chem B	2021 Sep 22
